Population Number | Heuristic | Fitness | NaN Count | Number of valid samples
105 | (sqr (sqrt drate)) | 0.00011695947564785617 | 0 | 46686579
105 | (neg (sqr (neg (* (sqr (min tot_size 3.5)) 9.3)))) | 0.0 | 0 | 46686579
105 | (neg (abs (neg (abs (sqr (neg (sqrt (abs (neg ssh))))))))) | 0.0009930150676062284 | 0 | 46686579
106 | (neg (abs (neg (abs (min -6.7 2.8))))) | 1.8234505298145562e-05 | 0 | 46686579
106 | (sqr (sqrt (sqrt (abs (neg (sqr (neg flow_duration))))))) | 0.01831847075200384 | 0 | 46686579
106 | (abs (* https (- std (sqrt -8.1)))) | 0.4814061649453405 | 0 | 46686579
106 | iat | 0.0009978470438062857 | 0 | 46686579
106 | (* (max (sqrt (sqrt (sqrt -0.3))) icmp) (* 5.9 -9.3)) | 0.06866983110336158 | 0 | 46686579
106 | (max (sqrt -4.7) (abs (/ min number))) | 0.14816001627528474 | 0 | 46686579
106 | (abs (sqrt -1.0)) | 0.0 | 0 | 46686579
106 | (* (max smtp icmp) (* 5.9 -9.3)) | 0.06866984721904687 | 0 | 46686579
106 | (max 3.2 cwr_flag_number) | 0.0 | 0 | 46686579
106 | (/ (neg (sqrt (max -9.3 (neg smtp)))) (sqr radius)) | 0.0 | 32110960 | 14575619
106 | (/ (sqrt (* https -1.0)) (/ (neg fin_count) (neg max))) | 0.0 | 40491654 | 6194925
106 | (neg (abs (neg (abs (neg (sqrt 9.2)))))) | 0.0 | 0 | 46686579
106 | (* (max magnitue icmp) (* 5.9 -9.3)) | 0.3024563399341256 | 0 | 46686579
106 | (sqrt (- (neg drate) (abs number))) | 0.07870545489833308 | 0 | 46686579
106 | (max (neg (abs -2.0)) (neg (/ -4.5 (neg -7.3)))) | 0.0 | 0 | 46686579
106 | (sqrt radius) | 0.47281235419795087 | 0 | 46686579
106 | (abs (min (sqr (neg -1.8)) (sqr rst_count))) | 0.629380622339116 | 0 | 46686579
106 | (sqrt (sqrt (sqr -1.7))) | 0.0 | 0 | 46686579
106 | (sqr (neg http)) | 0.007036498747207582 | 0 | 46686579
106 | (max (neg (abs -2.0)) (neg (sqr (neg (abs 3.6))))) | 0.0 | 0 | 46686579
107 | (max (sqrt (sqrt (max protocol_type urg_count))) llc) | 0.4050306187426101 | 0 | 46686579
107 | 9.4 | 4.237249419304023e-05 | 0 | 46686579
107 | (max (neg (abs -2.0)) (neg (/ 7.0 (neg urg_count)))) | 0.0 | 37141853 | 9544726
107 | (max (sqrt -4.7) (abs (sqr (sqr icmp)))) | 0.06866983110331071 | 0 | 46686579
107 | (sqrt (abs (neg (sqr (max (sqrt http) (sqr -9.1)))))) | 1.0387280177791799e-05 | 0 | 46686579
107 | (sqr (sqrt (sqr (neg (sqr (abs 1.0)))))) | 0.0 | 0 | 46686579
107 | (sqr (sqrt (sqrt (abs (neg (abs (* -7.7 -8.0))))))) | 0.0 | 0 | 46686579
107 | (/ (/ std -9.6) (max fin_count -0.3)) | 0.0 | 40491654 | 6194925
107 | (/ number (/ (neg -6.5) (neg max))) | 0.4284262619674217 | 0 | 46686579
107 | (max (neg (sqr 6.3)) (neg (/ (neg 6.3) (neg urg_count)))) | 0.44258335191159287 | 0 | 46686579
107 | (sqrt (/ -2.2 (max rate 5.7))) | 0.07461739677464506 | 0 | 46686579
107 | (sqr (sqrt (/ (sqr psh_flag_number) (abs (abs 6.2))))) | 0.038352953124232696 | 0 | 46686579
107 | (max (sqrt (sqrt (min urg_count (abs (neg 0.8))))) -8.5) | 0.3683266962104815 | 0 | 46686579
107 | (sqrt (abs (sqr (neg 7.0)))) | 0.0 | 0 | 46686579
107 | (max (sqr -6.4) (neg rst_count)) | 0.0 | 0 | 46686579
107 | (max (neg (abs -2.0)) (neg (abs (+ https (abs -4.1))))) | 0.0 | 0 | 46686579
107 | (sqrt (abs psh_flag_number)) | 0.03835295312424515 | 0 | 46686579
107 | (sqr (sqrt (/ (+ (abs telnet) ece_flag_number) iat))) | 3.1503602646181845e-05 | 324 | 46686255
107 | (neg (abs (neg (abs (+ (abs 2.5) (abs 6.5)))))) | 0.0 | 0 | 46686579
107 | (* (sqr (sqrt variance)) (* 5.9 -9.3)) | 0.5101597881073974 | 0 | 46686579
108 | (/ (sqrt (sqrt (sqrt telnet))) (/ (neg -6.5) (neg max))) | 2.2715202401664173e-05 | 0 | 46686579
108 | (max (sqrt (min (abs 5.9) (abs (neg -9.5)))) (neg rst_count)) | 8.52779757344206e-06 | 0 | 46686579
108 | (abs (sqrt -4.2)) | 0.0 | 0 | 46686579
108 | (max (neg (abs -2.0)) (neg (/ -4.5 (neg (sqr -2.2))))) | 0.0 | 0 | 46686579
108 | (+ (sqr (sqrt -5.9)) (/ (sqr cwr_flag_number) fin_flag_number)) | 0.0 | 42644825 | 4041754
108 | (abs (min -7.8 -1.7)) | 0.0 | 0 | 46686579
108 | (max (sqrt -4.7) (sqr (max (sqr -2.1) (sqr -8.5)))) | 0.0 | 0 | 46686579
108 | (min (- 3.9 duration) 0.4) | 0.5383330933507275 | 0 | 46686579
108 | (sqr (sqrt tot_sum)) | 0.30811813145192135 | 0 | 46686579
108 | (+ (neg header_length) (sqr smtp)) | 0.3138407382887002 | 0 | 46686579
108 | (max (sqrt (sqrt (neg (/ (abs -6.1) (abs covariance))))) llc) | 0.00824486278487585 | 0 | 46686579
108 | (max (neg (sqrt protocol_type)) (neg (/ (neg 6.3) (neg urg_count)))) | 0.272016844950586 | 0 | 46686579
108 | (max (sqrt (sqrt (max (- 3.3 (sqr 5.2)) urg_count))) llc) | 0.6658494598816543 | 0 | 46686579
108 | (/ (sqrt (* https -1.0)) (/ (neg rst_count) (neg max))) | 0.0 | 34391148 | 12295431
108 | (* (+ -3.2 (abs -1.6)) (* 5.9 -9.3)) | 1.31674981691069e-05 | 0 | 46686579
108 | (* (max magnitue icmp) (* (+ dns -9.6) -9.3)) | 0.30239844746735334 | 0 | 46686579
108 | (neg (abs (neg (+ (* -7.5 (sqrt 2.6)) -7.7)))) | 7.695004841660608e-06 | 0 | 46686579
108 | (max irc (neg rst_count)) | 6.0098780397145736e-05 | 0 | 46686579
108 | (neg (abs (neg (abs (sqr (sqrt (+ magnitue ssh))))))) | 0.30245483259771505 | 0 | 46686579
108 | (max (sqrt duration) (+ 4.3 -3.7)) | 0.5520796059075818 | 0 | 46686579
109 | (max (sqrt (sqr (sqrt (abs llc)))) (neg rst_count)) | 0.00824486278487585 | 0 | 46686579
109 | (/ icmp (/ (neg (abs 8.1)) -3.0)) | 0.06866983110336641 | 0 | 46686579
109 | (abs (abs (+ (neg (sqr (neg (sqrt (sqr -0.6))))) 5.6))) | 3.97741808698821e-05 | 0 | 46686579
109 | (- (sqrt syn_flag_number) (- (abs (- 4.6 (neg -8.6))) 5.2)) | 0.07936449640085406 | 0 | 46686579
109 | (neg (abs (neg (abs (sqr (neg (sqrt duration))))))) | 0.538323161307869 | 0 | 46686579
109 | (sqr (sqrt (+ (sqrt 1.5) (neg number)))) | 0.00011536604838539379 | 0 | 46686579
109 | (max (neg (sqr -1.5)) (neg (/ (neg 6.3) (neg 1.0)))) | 0.0 | 0 | 46686579
109 | (sqrt (sqr (max (neg 7.4) (neg (neg (abs -6.8)))))) | 0.0 | 0 | 46686579
109 | (max (sqrt -4.7) (neg (abs -6.8))) | 6.965478408620056e-05 | 0 | 46686579
109 | (+ (abs (abs telnet)) (abs (neg (sqrt ipv)))) | 0.008244392208029434 | 0 | 46686579
109 | (max (sqrt (sqr (sqrt (sqrt (sqrt telnet))))) (neg rst_count)) | 2.27152024016641e-05 | 0 | 46686579
109 | (abs (sqrt (- (neg (abs (sqr fin_flag_number))) -6.9))) | 0.04777949566767927 | 0 | 46686579
109 | (* (max magnitue icmp) (abs (neg (abs 2.2)))) | 0.3024563399336289 | 0 | 46686579
109 | (abs 8.0) | 0.0 | 0 | 46686579
109 | (max (neg (abs -2.0)) (neg (/ -4.5 drate))) | 0.0 | 46683633 | 2946
109 | (max (neg (abs (sqr urg_count))) (neg (/ -4.5 (neg urg_count)))) | 0.03318353268984491 | 0 | 46686579
109 | (max magnitue tcp) | 0.302456339933456 | 0 | 46686579
109 | (max (sqrt (sqrt 0.7)) (- 1.4 (+ -5.1 -1.6))) | 5.0767044929397256e-05 | 0 | 46686579
109 | (/ number (max 9.5 (sqr (sqr -1.2)))) | 0.00011688789010837154 | 0 | 46686579
109 | (max (neg dhcp) (neg (/ -4.5 (neg urg_count)))) | 0.00020317111866771876 | 0 | 46686579
110 | (- (* (neg urg_count) (sqrt (neg dns))) duration) | 0.5364477904704387 | 0 | 46686579
110 | (max (sqrt (sqrt header_length)) (neg rst_count)) | 0.4264965891277392 | 0 | 46686579
110 | (max (neg radius) (neg (/ -4.5 (neg urg_count)))) | 0.02074696037436907 | 0 | 46686579
110 | (sqr (sqrt 4.2)) | 0.0 | 0 | 46686579
110 | (+ -5.5 (- srate (sqrt -0.4))) | 0.011088870212334524 | 0 | 46686579
110 | (max (sqrt (sqrt (min urg_count (sqrt (neg -0.2))))) (neg 2.5)) | 0.36053799815824095 | 0 | 46686579
110 | -2.9 | 0.0 | 0 | 46686579
110 | (max (sqrt (- dhcp -4.7)) (+ 4.3 4.0)) | 0.0 | 0 | 46686579
110 | (sqrt (abs (sqr (/ http -3.4)))) | 0.007036498747215418 | 0 | 46686579
110 | (sqr (sqrt (sqrt (abs (neg (abs (neg (neg (neg 4.5))))))))) | 0.0 | 0 | 46686579
110 | (max (neg (sqr -1.5)) (sqr (abs (abs https)))) | 0.4437957376781042 | 0 | 46686579
110 | (* (max magnitue icmp) flow_duration) | 0.028561050407875977 | 0 | 46686579
110 | (max (neg (abs -2.0)) (neg 3.7)) | 0.0 | 0 | 46686579
110 | (sqrt (abs (neg (sqr (min (max 9.1 (sqr weight)) urg_count))))) | 0.264220262822042 | 0 | 46686579
110 | (/ (sqrt (sqr -3.6)) (/ (neg -6.5) (neg max))) | 0.4543540046850131 | 0 | 46686579
110 | (- (/ number iat) ack_flag_number) | 0.013404099891936389 | 324 | 46686255
110 | (max (neg (sqr ssh)) (neg (/ (neg 6.3) (neg urg_count)))) | 0.0008693561258316466 | 0 | 46686579
110 | (* (max magnitue icmp) (* 5.9 (neg (neg (sqrt min))))) | 0.17853774233880704 | 0 | 46686579
110 | (max (sqrt (- protocol_type (neg rst_flag_number))) (neg (abs rst_count))) | 0.00613909469423966 | 0 | 46686579
110 | (max -5.9 fin_flag_number) | 0.04777949570541035 | 0 | 46686579
111 | (sqrt (abs (neg (sqr (min -7.8 urg_count))))) | 0.0 | 0 | 46686579
111 | (sqrt (abs (neg (sqr (min (max 9.1 (sqr -3.9)) urg_count))))) | 0.7604385733176255 | 0 | 46686579
111 | (/ (sqrt (* https 3.7)) (/ (neg -6.5) (neg max))) | 0.48547087004062317 | 0 | 46686579
111 | (max (sqrt (/ (sqrt -6.0) syn_count)) (neg rst_count)) | 0.24334546382120817 | 0 | 46686579
111 | (abs (neg (max (- 2.1 fin_flag_number) (sqr ack_count)))) | 0.04540156267530405 | 0 | 46686579
111 | (abs (sqrt (abs (+ 5.7 ssh)))) | 0.000993017005380255 | 0 | 46686579
111 | (max (neg (sqr -1.5)) (neg (/ (neg 6.3) (neg max)))) | 0.33408049903525877 | 0 | 46686579
111 | (sqrt telnet) | 2.27152024016641e-05 | 0 | 46686579
111 | (max (sqr (max 3.1 (max smtp tot_size))) (neg (abs rst_count))) | 0.2833021347317289 | 0 | 46686579
111 | (* (sqrt (abs (abs 0.3))) (abs (abs -0.8))) | 1.940926686734399e-05 | 0 | 46686579
111 | (max (sqr (sqrt (sqrt (min tcp smtp)))) (neg (abs rst_count))) | 3.9343885506616505e-05 | 0 | 46686579
111 | (+ (- (neg -1.4) (/ 2.8 number)) arp) | 0.2586875740489672 | 0 | 46686579
111 | (max (neg (abs ssh)) (neg (/ -4.5 (neg urg_count)))) | 0.0008321571439366342 | 0 | 46686579
111 | (neg (abs (neg (abs (abs (abs (min telnet (sqr 7.0)))))))) | 2.27152024016641e-05 | 0 | 46686579
111 | (* ack_flag_number (abs (* -4.0 fin_count))) | 0.005545034449722345 | 0 | 46686579
111 | (abs (/ duration (/ (sqrt -4.3) 6.6))) | 0.5383231613076367 | 0 | 46686579
111 | (neg (abs (/ (min -0.4 (sqrt -0.7)) -8.1))) | 0.0 | 0 | 46686579
111 | (/ (sqrt (* https drate)) (/ (neg -6.5) (neg max))) | 0.00013339660124408797 | 0 | 46686579
111 | (max (sqrt (sqrt (max (neg (min cwr_flag_number min)) urg_count))) llc) | 0.6658494598816543 | 0 | 46686579
111 | (abs (max rst_count (abs (sqr -10.0)))) | 0.4659544757811134 | 0 | 46686579
112 | (max (sqrt -4.7) (neg (abs (sqr (abs -2.8))))) | 6.965478408620056e-05 | 0 | 46686579
112 | (max (sqrt -4.7) (neg (abs (min telnet (abs (sqr min)))))) | 2.27152024016641e-05 | 0 | 46686579
112 | (sqrt (abs (neg (sqr drate)))) | 0.00011695947564785616 | 0 | 46686579
112 | (max (neg (sqr -1.5)) (sqr (* tcp (neg ssh)))) | 0.0009930150676062284 | 0 | 46686579
112 | (max (min 9.0 (abs protocol_type)) (+ 4.3 4.0)) | 0.015981573420631057 | 0 | 46686579
112 | (neg (abs (neg (abs (sqrt arp))))) | 0.003584220730069401 | 0 | 46686579
112 | (+ (abs -7.2) (- 4.6 syn_flag_number)) | 0.07936449637623438 | 0 | 46686579
112 | (abs (neg fin_count)) | 0.041077939277666564 | 0 | 46686579
112 | (abs (* (sqr flow_duration) (neg (max 2.6 0.0)))) | 0.0003899653912081492 | 0 | 46686579
112 | (sqrt (abs (neg (sqr (min (abs (- tot_sum weight)) urg_count))))) | 0.2741331132806091 | 0 | 46686579
112 | (max (neg (sqr -1.5)) (neg (/ (neg 6.3) (neg syn_flag_number)))) | 0.0 | 0 | 46686579
112 | (abs (sqr (* 7.1 (neg 4.6)))) | 1.5814733976529753e-05 | 0 | 46686579
112 | (neg (sqrt (* (abs iat) (sqr (min 4.1 (sqrt 7.3)))))) | 0.27784832666469844 | 0 | 46686579
112 | (/ (sqrt (* https -1.0)) (/ (abs 4.6) (neg max))) | 0.48547087004062217 | 0 | 46686579
112 | (max (neg (sqr -1.5)) (sqrt (abs (- 1.9 2.3)))) | 4.9168082884376867e-05 | 0 | 46686579
112 | (neg (abs (neg (abs (sqr (neg (sqrt (abs https)))))))) | 0.4437957376781042 | 0 | 46686579
112 | (neg (abs (neg (abs (sqr (neg tot_size)))))) | 0.2833021347317289 | 0 | 46686579
112 | (sqr (abs irc)) | 6.0098780397145736e-05 | 0 | 46686579
112 | (abs (min (sqr (max (sqr avg) -2.5)) 8.7)) | 2.8631414118646287e-05 | 0 | 46686579
112 | (max (sqrt (sqrt (min ack_count (abs covariance)))) (neg 2.5)) | 0.07269431448987272 | 0 | 46686579
113 | (neg (min (sqr (max std 7.2)) (sqrt ece_flag_number))) | 0.0001886867797338934 | 0 | 46686579
113 | (abs (neg psh_flag_number)) | 0.03835295312424515 | 0 | 46686579
113 | (max ack_flag_number (neg rst_count)) | 0.34183005180022513 | 0 | 46686579
113 | (neg (abs (* (sqrt (sqr (sqr (abs dhcp)))) (abs arp)))) | 0.0 | 0 | 46686579
113 | (abs (sqrt (abs (+ (sqrt smtp) (sqrt (sqrt (neg urg_count))))))) | 0.5160555542701915 | 0 | 46686579
113 | (max 3.4 (neg (/ (neg 6.3) (neg urg_count)))) | 0.0 | 0 | 46686579
113 | (max (neg (sqr irc)) (neg (/ -4.5 (neg urg_count)))) | 6.0098780397145736e-05 | 0 | 46686579
113 | (neg (abs (neg (abs (sqr (neg (sqr (sqrt (abs -7.1))))))))) | 0.0 | 0 | 46686579
113 | (abs (sqrt (sqr (abs (sqrt irc))))) | 6.0098780397145736e-05 | 0 | 46686579
113 | (max (sqrt (sqrt (min -4.1 (abs covariance)))) (neg 2.5)) | 1.2808861193741638e-05 | 0 | 46686579
113 | (abs (+ -1.4 (sqrt arp))) | 0.003584220583935159 | 0 | 46686579
113 | (sqrt (abs (neg (abs -0.1)))) | 1.7383542412742552e-05 | 0 | 46686579
113 | (sqrt (abs 1.5)) | 0.0 | 0 | 46686579
113 | (/ (sqrt (* 4.1 -1.0)) (/ (neg -6.5) (neg max))) | 0.4543540046850468 | 0 | 46686579
113 | (sqrt (- http 1.3)) | 0.00703649874563586 | 0 | 46686579
113 | (abs (neg (min (sqr ack_flag_number) (min -3.6 (sqrt 3.8))))) | 2.1521194708403744e-05 | 0 | 46686579
113 | (+ llc (min (sqrt (min (sqr (sqr -2.3)) tot_size)) telnet)) | 0.008244392208029434 | 0 | 46686579
113 | (max (sqrt 9.2) (neg (abs rst_count))) | 0.0 | 0 | 46686579
113 | (max (neg (abs (neg -5.5))) (neg (/ -4.5 (neg urg_count)))) | 0.7189539593810239 | 0 | 46686579
113 | (max (sqrt -4.7) (abs (sqrt http))) | 0.007036498747207582 | 0 | 46686579
114 | (max (neg (sqr -1.3)) (neg (/ (neg 6.3) (neg urg_count)))) | 0.762136317174198 | 0 | 46686579
114 | (min (sqrt avg) -8.2) | 2.5733295412046837e-05 | 0 | 46686579
114 | (sqrt (min (* -4.2 -4.4) (min 5.5 (neg -6.1)))) | 2.0457461497922638e-05 | 0 | 46686579
114 | (abs (min (abs ece_flag_number) (/ -8.4 (neg 5.9)))) | 0.0001886867797338934 | 0 | 46686579
114 | (max (sqrt duration) (neg (min psh_flag_number (neg 8.7)))) | 0.532944286269262 | 0 | 46686579
114 | (neg (neg psh_flag_number)) | 0.03835295312424515 | 0 | 46686579
114 | (sqr (sqrt (sqrt (- duration (neg (max (abs -7.5) min)))))) | 0.1564805267018901 | 0 | 46686579
114 | (* (/ (sqr -0.6) (abs (neg std))) https) | 0.0 | 31739830 | 14946749
114 | (max -0.0 (neg 2.5)) | 0.0 | 0 | 46686579
114 | (max (sqrt (sqr -9.8)) (neg (/ (neg 6.3) (neg urg_count)))) | 0.0 | 0 | 46686579
114 | (/ (sqrt (* https -2.8)) (/ (neg -6.5) (neg max))) | 0.4854708700406231 | 0 | 46686579
114 | (neg (abs (neg (sqrt (neg (+ 6.6 (sqr -5.6))))))) | 1.6747559153739776e-05 | 0 | 46686579
114 | (max (sqrt 1.3) (neg (abs rst_count))) | 5.631235826119568e-06 | 0 | 46686579
114 | (abs (neg (abs (sqrt ipv)))) | 0.00824486278487585 | 0 | 46686579
114 | (/ (abs (/ (neg (abs ssh)) (sqrt weight))) -3.8) | 0.000912235763621437 | 0 | 46686579
114 | (abs (/ covariance (neg (neg syn_count)))) | 0.0 | 32681791 | 14004788
114 | (abs 2.7) | 0.0 | 0 | 46686579
114 | (sqrt (+ (abs (sqrt -2.3)) (+ (neg (abs 3.2)) syn_count))) | 0.10512706901814926 | 0 | 46686579
114 | (neg (max (neg (abs (max (sqrt tot_size) (sqrt 4.9)))) smtp)) | 3.9343885506616505e-05 | 0 | 46686579
114 | (max (sqrt (abs (neg http))) (neg rst_count)) | 0.007036498747207582 | 0 | 46686579
115 | (neg (abs (neg (neg (abs (/ (sqr number) (neg radius))))))) | 0.0 | 32110960 | 14575619
115 | (max (neg (abs -2.0)) (abs (neg (abs llc)))) | 0.00824486278487585 | 0 | 46686579
115 | (max (neg (abs rst_count)) (neg (/ -4.5 (neg urg_count)))) | 0.0016755364910383994 | 0 | 46686579
115 | (sqrt (sqrt (max -9.3 (neg -5.6)))) | 0.0 | 0 | 46686579
115 | (abs (sqr dhcp)) | 0.00020317111866771876 | 0 | 46686579
115 | (abs (sqrt 9.3)) | 2.1704719586422818e-05 | 0 | 46686579
115 | (abs (sqrt (abs (+ 5.7 (sqrt (sqrt (neg (sqrt -0.1)))))))) | 0.0 | 0 | 46686579
115 | (max (sqrt (min (max (abs -2.9) 1.9) (sqrt -2.5))) cwr_flag_number) | 0.00013245129929680827 | 0 | 46686579
115 | (abs (sqrt (abs (+ -7.0 (sqrt (sqrt (sqr (sqrt magnitue)))))))) | 0.29695945107381433 | 0 | 46686579
115 | (/ -1.1 (/ (neg -6.5) (neg max))) | 0.4543540046848936 | 0 | 46686579
115 | (abs (* (abs (* telnet -0.0)) (abs 5.3))) | 0.0 | 0 | 46686579
115 | (neg (abs (neg (neg (abs 4.1))))) | 2.5733295412046837e-05 | 0 | 46686579
115 | (max (neg (abs 1.8)) (neg (/ -4.5 (neg (sqr rst_count))))) | 0.7146012933438715 | 0 | 46686579
115 | (/ (sqrt (* https -1.0)) (neg cwr_flag_number)) | 0.0 | 46686545 | 34
115 | (* (abs (neg (abs (neg header_length)))) (sqr (neg (abs -4.6)))) | 0.3138407382886598 | 0 | 46686579
115 | (neg (abs (sqrt (sqrt (max telnet 5.5))))) | 2.0210134674977114e-05 | 0 | 46686579
115 | (sqrt (abs (neg (sqr (- 5.2 3.6))))) | 0.0 | 0 | 46686579
115 | (/ (neg llc) (neg (min 3.2 (sqrt -8.2)))) | 0.008244862776136655 | 0 | 46686579
115 | (max (neg (sqr -1.5)) (neg (/ (neg 6.3) (neg 2.2)))) | 0.0 | 0 | 46686579
115 | (sqrt (min (sqr 9.3) weight)) | 0.5153559800460744 | 0 | 46686579
116 | (neg (abs (neg (abs (sqr (neg (sqrt (abs (neg arp))))))))) | 0.003584220730069401 | 0 | 46686579
116 | (max (neg (abs psh_flag_number)) (neg (/ -4.5 (neg urg_count)))) | 0.04624758362505161 | 0 | 46686579
116 | (sqrt (min ack_flag_number (abs avg))) | 0.34183005180022513 | 0 | 46686579
116 | (neg (abs (abs (abs (+ -2.0 iat))))) | 0.0009978644248439916 | 0 | 46686579
116 | (max (neg (sqr 6.3)) (neg (/ (neg 6.3) (neg urg_count)))) | 0.44258335191159287 | 0 | 46686579
116 | (sqrt (abs (neg (sqr (min -9.3 urg_count))))) | 0.0 | 0 | 46686579
116 | (neg (abs (neg (- smtp (abs (sqr (sqrt -5.5))))))) | 3.934387356463125e-05 | 0 | 46686579
116 | (abs (sqrt (abs (sqrt min)))) | 0.08505216534236025 | 0 | 46686579
116 | (max (neg (sqr -1.5)) (neg (neg variance))) | 0.5101597881073966 | 0 | 46686579
116 | (max (/ (sqr -3.9) (sqrt min)) (+ 4.3 4.0)) | 0.0 | 0 | 46686579
116 | (max (neg (abs (sqrt variance))) (neg (/ -4.5 (neg urg_count)))) | 0.024760482059101478 | 0 | 46686579
116 | (sqrt (abs (neg (sqr (min (max -7.3 (sqr -3.9)) urg_count))))) | 0.7604385733176255 | 0 | 46686579
116 | (- (sqr (sqr 2.1)) (neg cwr_flag_number)) | 0.00013243766813652964 | 0 | 46686579
116 | (max (neg (sqr 4.2)) (neg (/ (neg 6.3) (neg urg_count)))) | 0.5221915695551104 | 0 | 46686579
116 | (max (neg (sqr -1.5)) (neg (/ (neg rst_count) (neg urg_count)))) | 0.0 | 34391145 | 12295434
116 | (* (max magnitue icmp) (* 5.9 (neg -5.0))) | 0.3024563399339685 | 0 | 46686579
116 | (/ (sqrt (* https smtp)) (/ (neg -6.5) (neg max))) | 0.0 | 0 | 46686579
116 | (max (neg (sqr -1.5)) (abs (sqr (+ (abs -4.9) fin_count)))) | 0.0072142625390967975 | 0 | 46686579
116 | (neg (min -1.7 syn_count)) | 0.0 | 0 | 46686579
116 | (- (sqrt (max http tcp)) (neg (abs (- syn_count https)))) | 0.0894537691074175 | 0 | 46686579
117 | (abs (sqrt (neg (sqrt (sqrt (min (+ -2.0 radius) 1.9)))))) | 0.024420437041544122 | 0 | 46686579
117 | (max (sqrt (sqr (abs weight))) (neg rst_count)) | 0.00016826018062102093 | 0 | 46686579
117 | (max (neg (sqr rst_count)) (neg (/ (neg 6.3) (neg urg_count)))) | 0.0016322487335760749 | 0 | 46686579
117 | (max (neg (abs -2.0)) (abs (min (abs std) -10.0))) | 0.0 | 0 | 46686579
117 | (max (neg (sqr -1.5)) (neg (sqrt cwr_flag_number))) | 0.00013245129929680827 | 0 | 46686579
117 | (neg (abs (neg (abs (sqr (sqr (sqrt (sqrt magnitue)))))))) | 0.3024563399334575 | 0 | 46686579
117 | (max (neg (sqr urg_count)) (neg (/ (neg 6.3) (neg urg_count)))) | 0.0554853052037422 | 0 | 46686579
117 | (sqr (sqrt (/ (min (sqr (abs cwr_flag_number)) (neg -5.3)) urg_count))) | 0.0 | 37141853 | 9544726
117 | irc | 6.0098780397145736e-05 | 0 | 46686579
117 | (sqr (sqrt (sqrt (abs 2.9)))) | 0.0 | 0 | 46686579
117 | (max (sqrt (abs (+ ack_count -1.0))) (neg rst_count)) | 0.03402468994361231 | 0 | 46686579
117 | (abs (sqrt (neg (sqrt psh_flag_number)))) | 0.03835295312424515 | 0 | 46686579
117 | (max (sqrt duration) (min (+ (sqrt weight) (sqrt -9.2)) -9.2)) | 0.5520201135538433 | 0 | 46686579
117 | (/ https (/ (sqr rst_flag_number) (abs fin_count))) | 0.0 | 42461223 | 4225356
117 | (sqr (+ avg covariance)) | 0.05006916828032682 | 0 | 46686579
117 | (neg (/ number (sqr (sqrt (sqrt 2.3))))) | 0.00011688788109859157 | 0 | 46686579
117 | (neg (* (sqr (- (abs radius) 2.1)) srate)) | 0.01461763790707307 | 0 | 46686579
117 | (max (min 6.5 rst_flag_number) (neg (/ -4.5 (neg urg_count)))) | 0.0489336538422597 | 0 | 46686579
117 | (max (neg (sqr -1.5)) (neg (sqrt (sqrt 0.5)))) | 2.413433336702645e-05 | 0 | 46686579
117 | (max (abs std) (neg (/ -4.5 (neg urg_count)))) | 0.4459755285483002 | 0 | 46686579
118 | (sqrt (+ 7.7 (sqrt (sqr (/ -7.6 (- -8.1 srate)))))) | 0.09715297929886575 | 0 | 46686579
118 | (* (max magnitue icmp) (* 5.9 (neg -1.7))) | 0.3024563399337892 | 0 | 46686579
118 | (sqr ack_flag_number) | 0.34183005180022513 | 0 | 46686579
118 | (sqrt (- 6.5 (sqr (abs (abs (sqr -5.0)))))) | 0.0 | 0 | 46686579
118 | (abs (min (* (sqr -4.7) 6.0) (- 1.1 (neg tcp)))) | 0.08982457072288363 | 0 | 46686579
118 | (sqr (sqrt (sqrt (abs 5.6)))) | 0.0 | 0 | 46686579
118 | (neg (abs (max (abs (sqrt (neg -0.5))) 3.2))) | 0.0 | 0 | 46686579
118 | (max (sqrt (sqrt (min 4.5 (sqr udp)))) (neg 2.5)) | 0.0546159854621482 | 0 | 46686579
118 | (max (neg (sqr -1.5)) (neg (/ fin_count (neg urg_count)))) | 0.0 | 37141853 | 9544726
118 | (abs (sqrt (abs arp))) | 0.003584220730069401 | 0 | 46686579
118 | (max (* ece_flag_number (sqr 2.6)) (neg (/ -4.5 (neg urg_count)))) | 0.0001886867797338931 | 0 | 46686579
118 | (max (sqrt (sqrt (max arp (* https (abs duration))))) llc) | 0.4990795128675777 | 0 | 46686579
118 | (sqr (min dhcp (- (abs (sqrt (sqr max))) 4.1))) | 0.00020317111866771876 | 0 | 46686579
118 | (max (sqrt 8.7) (neg (/ -4.5 (neg (sqr rst_count))))) | 0.0 | 0 | 46686579
118 | (sqr (sqr (/ 7.2 (neg urg_count)))) | 0.0 | 37141853 | 9544726
118 | (max (neg (sqr -1.5)) (neg (abs (min ipv (sqrt 3.0))))) | 0.00824486278487585 | 0 | 46686579
118 | (sqrt (* -0.9 flow_duration)) | 0.319561913262006 | 0 | 46686579
118 | (/ (sqr 0.4) (/ (neg -6.5) (neg max))) | 0.45435400468493076 | 0 | 46686579
118 | (/ (sqrt (* https fin_flag_number)) (/ (neg -6.5) (neg max))) | 0.010150448353529061 | 0 | 46686579
118 | (+ (neg (abs -7.2)) (abs drate)) | 0.00011696010350510183 | 0 | 46686579
119 | (sqr (sqrt (sqrt (neg min)))) | 0.08604820908431009 | 0 | 46686579
